final,initial,genes,values,initial_label,final_label
  2691117,  2983940,EGFR_e,1,M2c,M1
  2691117,  2983940,FCGR,1,M2c,M1
  2691117,  2983940,IC_e,1,M2c,M1
  2691117,  2983940,IL10_out,0,M2c,M1
  2691117,  2983940,IL10R,0,M2c,M1
  2691117,  2983940,SOCS3,0,M2c,M1
  2691117,  2983940,STAT1,1,M2c,M1
  2691117,  2983940,STAT3_IL10,0,M2c,M1
  3739693,  4032516,STAT3_IL10,0,M2c,M1
  3739693,  4032516,IL10R,0,M2c,M1
  3739693,  4032516,SOCS3,0,M2c,M1
  3739693,  4032516,STAT1,1,M2c,M1
  3739693,  4032516,IL10_out,0,M2c,M1
  3739693,  4032516,FCGR,1,M2c,M1
  3739693,  4032516,IC_e,1,M2c,M1
  3739693,  4032516,EGFR_e,1,M2c,M1
  7934015,  8132662,IC_e,0,M2,M1
  7934015,  8132662,IL1B_e,0,M2,M1
  7934015,  8132662,FCGR,0,M2,M1
  7934015,  8132662,GMCSF_e,0,M2,M1
  7934015,  8132662,STAT3_IL10,1,M2,M1
  7934015,  8132662,STAT5,0,M2,M1
  7934015,  8132662,SOCS1,0,M2,M1
  7934015,  8132662,STAT1,1,M2,M1
  8132662,  7934015,IFNG_e,0,M1,M2
  8132662,  7934015,STAT1,0,M1,M2
  8982697,  9275520,EGFR_e,1,M2c,M1
  8982697,  9275520,FCGR,1,M2c,M1
  8982697,  9275520,IC_e,1,M2c,M1
  8982697,  9275520,IL10_out,0,M2c,M1
  8982697,  9275520,IL10R,0,M2c,M1
  8982697,  9275520,SOCS3,0,M2c,M1
  8982697,  9275520,STAT1,1,M2c,M1
  8982697,  9275520,STAT3_IL10,0,M2c,M1
 10031273, 10324096,STAT3_IL10,0,M2c,M1
 10031273, 10324096,STAT1,1,M2c,M1
 10031273, 10324096,IL10_out,0,M2c,M1
 10031273, 10324096,IL10R,0,M2c,M1
 10031273, 10324096,SOCS3,0,M2c,M1
 10031273, 10324096,EGFR_e,1,M2c,M1
 10031273, 10324096,FCGR,1,M2c,M1
 10031273, 10324096,IC_e,1,M2c,M1
 11079853, 11372676,EGFR_e,1,M2c,M1
 11079853, 11372676,FCGR,1,M2c,M1
 11079853, 11372676,IC_e,1,M2c,M1
 11079853, 11372676,IL10_out,0,M2c,M1
 11079853, 11372676,IL10R,0,M2c,M1
 11079853, 11372676,SOCS3,0,M2c,M1
 11079853, 11372676,STAT1,1,M2c,M1
 11079853, 11372676,STAT3_IL10,0,M2c,M1
 12128429, 12421252,STAT3_IL10,0,M2c,M1
 12128429, 12421252,IL10R,0,M2c,M1
 12128429, 12421252,SOCS3,0,M2c,M1
 12128429, 12421252,STAT1,1,M2c,M1
 12128429, 12421252,IL10_out,0,M2c,M1
 12128429, 12421252,FCGR,1,M2c,M1
 12128429, 12421252,IC_e,1,M2c,M1
 12128429, 12421252,EGFR_e,1,M2c,M1
 14225467, 14424114,IC_e,0,M2,M1
 14225467, 14424114,LPS_e,0,M2,M1
 14225467, 14424114,FCGR,0,M2,M1
 14225467, 14424114,GMCSF_e,0,M2,M1
 14225467, 14424114,STAT3_IL10,1,M2,M1
 14225467, 14424114,STAT5,0,M2,M1
 14225467, 14424114,SOCS1,0,M2,M1
 14225467, 14424114,STAT1,1,M2,M1
 14424114, 14225467,IFNG_e,0,M1,M2
 14424114, 14225467,STAT1,0,M1,M2
 16322623, 16521270,IC_e,0,M2,M1
 16322623, 16521270,SOCS1,0,M2,M1
 16322623, 16521270,FCGR,0,M2,M1
 16322623, 16521270,GMCSF_e,0,M2,M1
 16322623, 16521270,STAT5,0,M2,M1
 16322623, 16521270,STAT1,1,M2,M1
 16322623, 16521270,STAT3_IL10,1,M2,M1
 16521270, 16322623,STAT1,0,M1,M2
 16521270, 16322623,IFNG_e,0,M1,M2
 19468333, 19761156,EGFR_e,1,M2c,M1
 19468333, 19761156,FCGR,1,M2c,M1
 19468333, 19761156,IC_e,1,M2c,M1
 19468333, 19761156,IL10_out,0,M2c,M1
 19468333, 19761156,IL10R,0,M2c,M1
 19468333, 19761156,SOCS3,0,M2c,M1
 19468333, 19761156,STAT1,1,M2c,M1
 19468333, 19761156,STAT3_IL10,0,M2c,M1
 20516909, 20809732,STAT3_IL10,0,M2c,M1
 20516909, 20809732,IL10R,0,M2c,M1
 20516909, 20809732,SOCS3,0,M2c,M1
 20516909, 20809732,STAT1,1,M2c,M1
 20516909, 20809732,IL10_out,0,M2c,M1
 20516909, 20809732,FCGR,1,M2c,M1
 20516909, 20809732,IC_e,1,M2c,M1
 20516909, 20809732,EGFR_e,1,M2c,M1
 24711231, 24909878,IC_e,0,M2,M1
 24711231, 24909878,IL1B_e,0,M2,M1
 24711231, 24909878,FCGR,0,M2,M1
 24711231, 24909878,GMCSF_e,0,M2,M1
 24711231, 24909878,STAT3_IL10,1,M2,M1
 24711231, 24909878,STAT5,0,M2,M1
 24711231, 24909878,SOCS1,0,M2,M1
 24711231, 24909878,STAT1,1,M2,M1
 24909878, 24711231,IFNG_e,0,M1,M2
 24909878, 24711231,STAT1,0,M1,M2
 25759913, 26052800,EGFR_e,1,M2d,M1
 25759913, 26052800,FCGR,1,M2d,M1
 25759913, 26052800,IC_e,1,M2d,M1
 25759913, 26052800,IL10_out,0,M2d,M1
 25759913, 26052800,IL10R,0,M2d,M1
 25759913, 26052800,SOCS3,0,M2d,M1
 25759913, 26052800,STAT1,1,M2d,M1
 25759913, 26052800,STAT3_IL10,0,M2d,M1
 26743010, 26808491,IFNG_e,0,M1,M2
 26743010, 26808491,STAT1,0,M1,M2
 26808489, 26743010,IL10_e,1,M2,M1
 26808489, 26743010,IL10_out,1,M2,M1
 26808489, 26743010,IL10R,1,M2,M1
 26808489, 26743010,STAT3_IL10,1,M2,M1
 26808489, 26743010,STAT6,1,M2,M1
 26808489, 27101376,STAT3_IL10,0,M2d,M1
 26808489, 27101376,IL10R,0,M2d,M1
 26808489, 27101376,SOCS3,0,M2d,M1
 26808489, 27101376,STAT1,1,M2d,M1
 26808489, 26743010,IC_e,1,M2,M1
 26808489, 26743010,FCGR,1,M2,M1
 26808489, 27101376,IL10_out,0,M2d,M1
 26808489, 27101376,FCGR,1,M2d,M1
 26808489, 27101376,IC_e,1,M2d,M1
 26808489, 27101376,EGFR_e,1,M2d,M1
 26808491, 26743010,SOCS1,0,M2,M1
 26808491, 26743010,STAT1,1,M2,M1
 26808491, 26743010,STAT5,0,M2,M1
 26808491, 26743010,GMCSF_e,0,M2,M1
 27857069, 28149956,EGFR_e,1,M2d,M1
 27857069, 28149956,FCGR,1,M2d,M1
 27857069, 28149956,IC_e,1,M2d,M1
 27857069, 28149956,IL10_out,0,M2d,M1
 27857069, 28149956,IL10R,0,M2d,M1
 27857069, 28149956,SOCS3,0,M2d,M1
 27857069, 28149956,STAT1,1,M2d,M1
 27857069, 28149956,STAT3_IL10,0,M2d,M1
 28840166, 28905647,IFNG_e,0,M1,M2
 28840166, 28905647,STAT1,0,M1,M2
 28905645, 28840166,IL10_e,1,M2,M1
 28905645, 28840166,IL10_out,1,M2,M1
 28905645, 28840166,IL10R,1,M2,M1
 28905645, 28840166,STAT3_IL10,1,M2,M1
 28905645, 28840166,STAT6,1,M2,M1
 28905645, 29198532,STAT3_IL10,0,M2d,M1
 28905645, 29198532,IL10R,0,M2d,M1
 28905645, 29198532,SOCS3,0,M2d,M1
 28905645, 29198532,STAT1,1,M2d,M1
 28905645, 28840166,IC_e,1,M2,M1
 28905645, 28840166,FCGR,1,M2,M1
 28905645, 29198532,IL10_out,0,M2d,M1
 28905645, 29198532,FCGR,1,M2d,M1
 28905645, 29198532,IC_e,1,M2d,M1
 28905645, 29198532,EGFR_e,1,M2d,M1
 28905647, 28840166,SOCS1,0,M2,M1
 28905647, 28840166,STAT1,1,M2,M1
 28905647, 28840166,STAT5,0,M2,M1
 28905647, 28840166,GMCSF_e,0,M2,M1
 31002683, 31201330,IC_e,0,M2,M1
 31002683, 31201330,LPS_e,0,M2,M1
 31002683, 31201330,FCGR,0,M2,M1
 31002683, 31201330,GMCSF_e,0,M2,M1
 31002683, 31201330,STAT3_IL10,1,M2,M1
 31002683, 31201330,STAT5,0,M2,M1
 31002683, 31201330,SOCS1,0,M2,M1
 31002683, 31201330,STAT1,1,M2,M1
 31201330, 31002683,IFNG_e,0,M1,M2
 31201330, 31002683,STAT1,0,M1,M2
 33099839, 33298486,IC_e,0,M2,M1
 33099839, 33298486,SOCS1,0,M2,M1
 33099839, 33298486,FCGR,0,M2,M1
 33099839, 33298486,GMCSF_e,0,M2,M1
 33099839, 33298486,STAT5,0,M2,M1
 33099839, 33298486,STAT1,1,M2,M1
 33099839, 33298486,STAT3_IL10,1,M2,M1
 33298486, 33099839,STAT1,0,M1,M2
 33298486, 33099839,IFNG_e,0,M1,M2
 41422911, 41687094,STAT1,1,M2,M1
 41422911, 41687094,STAT5,0,M2,M1
 41422911, 41703734,IL1B_e,0,M2b*,M1
 41422911, 41818166,STAT3_IL10,1,M2b*,M1
 41422911, 41818422,STAT3_IL10,1,M2b*,M1
 41422911, 41687094,STAT3_IL10,1,M2,M1
 41422911, 41687094,IC_e,0,M2,M1
 41422911, 41687094,IL1B_e,0,M2,M1
 41422911, 41687094,GMCSF_e,0,M2,M1
 41422911, 41703734,FCGR,0,M2b*,M1
 41422911, 41703478,IC_e,0,M2b*,M1
 41422911, 41687094,SOCS1,0,M2,M1
 41422911, 41687094,FCGR,0,M2,M1
 41422911, 41703478,IL1B_e,0,M2b*,M1
 41422911, 41687350,FCGR,0,M2b*,M1
 41422911, 41687350,IL1B_e,0,M2b*,M1
 41422911, 41687350,STAT3_IL10,1,M2b*,M1
 41422911, 41703478,FCGR,0,M2b*,M1
 41423167, 41818166,SOCS1,0,M2b*,M1*
 41423167, 41818166,FCGR,0,M2b*,M1*
 41423167, 41818166,GMCSF_e,0,M2b*,M1*
 41423167, 41818166,IC_e,0,M2b*,M1*
 41423167, 41818166,STAT1,1,M2b*,M1*
 41423167, 41818166,IL1B_e,0,M2b*,M1*
 41423167, 41687350,IC_e,0,M2b*,M1*
 41423167, 41818166,STAT5,0,M2b*,M1*
 41423167, 41687350,GMCSF_e,0,M2b*,M1*
 41423167, 41687350,SOCS1,0,M2b*,M1*
 41423167, 41687350,STAT1,1,M2b*,M1*
 41423167, 41834550,IC_e,0,M2b*,M1*
 41423167, 41834806,IL1B_e,0,M2b,M1*
 41423167, 41703734,IC_e,0,M2b*,M1*
 41423167, 41687350,STAT5,0,M2b*,M1*
 41423167, 41834550,FCGR,0,M2b*,M1*
 41423167, 41818422,IL1B_e,0,M2b*,M1*
 41423167, 41834806,STAT3_IL10,1,M2b,M1*
 41423167, 41703734,STAT3_IL10,1,M2b*,M1*
 41423167, 41703478,STAT3_IL10,1,M2b*,M1*
 41423167, 41834806,FCGR,0,M2b,M1*
 41423167, 41834550,STAT3_IL10,1,M2b*,M1*
 41423167, 41703478,GMCSF_e,0,M2b*,M1*
 41423167, 41703478,SOCS1,0,M2b*,M1*
 41423167, 41703478,STAT1,1,M2b*,M1*
 41423167, 41703478,STAT5,0,M2b*,M1*
 41423167, 41818422,FCGR,0,M2b*,M1*
 41423167, 41834550,IL1B_e,0,M2b*,M1*
 41439551, 41834550,STAT5,0,M2b*,M1*
 41439551, 41703734,GMCSF_e,0,M2b*,M1*
 41439551, 41834806,IC_e,0,M2b,M1*
 41439551, 41703734,SOCS1,0,M2b*,M1*
 41439551, 41818422,STAT5,0,M2b*,M1*
 41439551, 41834550,STAT1,1,M2b*,M1*
 41439551, 41834550,SOCS1,0,M2b*,M1*
 41439551, 41818422,SOCS1,0,M2b*,M1*
 41439551, 41818422,IC_e,0,M2b*,M1*
 41439551, 41818422,GMCSF_e,0,M2b*,M1*
 41439551, 41818422,STAT1,1,M2b*,M1*
 41439551, 41703734,STAT1,1,M2b*,M1*
 41439551, 41834550,GMCSF_e,0,M2b*,M1*
 41439551, 41703734,STAT5,0,M2b*,M1*
 41570623, 41834806,SOCS1,0,M2b,M1
 41570623, 41834806,STAT1,1,M2b,M1
 41570623, 41834806,GMCSF_e,0,M2b,M1
 41570623, 41834806,STAT5,0,M2b,M1
 41687094, 41422911,IFNG_e,0,M1,M2
 41687094, 41422911,STAT1,0,M1,M2
 41687350, 41553983,IFNG_e,0,M1*,M2b*
 41687350, 41553983,STAT1,0,M1*,M2b*
 41687350, 41423167,IFNG_e,0,M1*,M2b*
 41687350, 41439295,STAT1,0,M1*,M2b*
 41687350, 41423167,STAT1,0,M1*,M2b*
 41687350, 41439295,IFNG_e,0,M1*,M2b*
 41703734, 41554239,STAT1,0,M1*,M2b*
 41703734, 41439551,IFNG_e,0,M1*,M2b*
 41703734, 41439551,STAT1,0,M1*,M2b*
 41703734, 41570367,IFNG_e,0,M1*,M2b*
 41703734, 41570367,STAT1,0,M1*,M2b*
 41703734, 41554239,IFNG_e,0,M1*,M2b*
 41834806, 41570623,STAT1,0,M1,M2b
 41834806, 41570623,IFNG_e,0,M1,M2b
 47714363, 48109618,STAT3_IL10,1,M2b*,M1
 47714363, 47995186,LPS_e,0,M2b*,M1
 47714363, 48109618,FCGR,0,M2b*,M1
 47714363, 48109874,STAT3_IL10,1,M2b*,M1
 47714363, 47995186,IC_e,0,M2b*,M1
 47714363, 47978802,STAT3_IL10,1,M2b*,M1
 47714363, 48109874,FCGR,0,M2b*,M1
 47714363, 47978546,STAT5,0,M2,M1
 47714363, 47978546,GMCSF_e,0,M2,M1
 47714363, 47978546,IC_e,0,M2,M1
 47714363, 47978546,LPS_e,0,M2,M1
 47714363, 47978546,STAT1,1,M2,M1
 47714363, 47995186,FCGR,0,M2b*,M1
 47714363, 47978546,STAT3_IL10,1,M2,M1
 47714363, 48126002,FCGR,0,M2b*,M1
 47714363, 47978546,FCGR,0,M2,M1
 47714363, 47978802,FCGR,0,M2b*,M1
 47714363, 47978546,SOCS1,0,M2,M1
 47714363, 47994930,LPS_e,0,M2b*,M1
 47714363, 47978802,IC_e,0,M2b*,M1
 47714363, 47978802,LPS_e,0,M2b*,M1
 47714363, 47994930,FCGR,0,M2b*,M1
 47714363, 47994930,IC_e,0,M2b*,M1
 47714363, 48126258,FCGR,0,M2b,M1
 47714619, 48109618,GMCSF_e,0,M2b*,M1*
 47714619, 48109618,IC_e,0,M2b*,M1*
 47714619, 48109618,SOCS1,0,M2b*,M1*
 47714619, 48109618,STAT1,1,M2b*,M1*
 47714619, 48109618,LPS_e,0,M2b*,M1*
 47714619, 48109618,STAT5,0,M2b*,M1*
 47714619, 47978802,GMCSF_e,0,M2b*,M1*
 47714619, 47978802,SOCS1,0,M2b*,M1*
 47714619, 47978802,STAT1,1,M2b*,M1*
 47714619, 48126258,IC_e,0,M2b,M1*
 47714619, 47978802,STAT5,0,M2b*,M1*
 47714619, 48126002,IC_e,0,M2b*,M1*
 47714619, 47995186,STAT3_IL10,1,M2b*,M1*
 47714619, 47994930,STAT3_IL10,1,M2b*,M1*
 47714619, 48109874,LPS_e,0,M2b*,M1*
 47714619, 48126002,STAT3_IL10,1,M2b*,M1*
 47714619, 48126258,LPS_e,0,M2b,M1*
 47714619, 47994930,GMCSF_e,0,M2b*,M1*
 47714619, 47994930,SOCS1,0,M2b*,M1*
 47714619, 47994930,STAT1,1,M2b*,M1*
 47714619, 48126002,LPS_e,0,M2b*,M1*
 47714619, 47994930,STAT5,0,M2b*,M1*
 47714619, 48126258,STAT3_IL10,1,M2b,M1*
 47714619, 48109874,IC_e,0,M2b*,M1*
 47731003, 47995186,GMCSF_e,0,M2b*,M1*
 47731003, 48126002,STAT5,0,M2b*,M1*
 47731003, 47995186,SOCS1,0,M2b*,M1*
 47731003, 48126002,SOCS1,0,M2b*,M1*
 47731003, 48109874,SOCS1,0,M2b*,M1*
 47731003, 48109874,GMCSF_e,0,M2b*,M1*
 47731003, 48126002,STAT1,1,M2b*,M1*
 47731003, 48109874,STAT1,1,M2b*,M1*
 47731003, 48109874,STAT5,0,M2b*,M1*
 47731003, 47995186,STAT1,1,M2b*,M1*
 47731003, 47995186,STAT5,0,M2b*,M1*
 47731003, 48126002,GMCSF_e,0,M2b*,M1*
 47862075, 48126258,SOCS1,0,M2b,M1
 47862075, 48126258,STAT1,1,M2b,M1
 47862075, 48126258,GMCSF_e,0,M2b,M1
 47862075, 48126258,STAT5,0,M2b,M1
 47978546, 47714363,STAT1,0,M1,M2
 47978546, 47714363,IFNG_e,0,M1,M2
 47978802, 47845435,IFNG_e,0,M1*,M2b*
 47978802, 47845435,STAT1,0,M1*,M2b*
 47978802, 47714619,IFNG_e,0,M1*,M2b*
 47978802, 47730747,STAT1,0,M1*,M2b*
 47978802, 47714619,STAT1,0,M1*,M2b*
 47978802, 47730747,IFNG_e,0,M1*,M2b*
 47995186, 47845691,STAT1,0,M1*,M2b*
 47995186, 47731003,IFNG_e,0,M1*,M2b*
 47995186, 47731003,STAT1,0,M1*,M2b*
 47995186, 47861819,IFNG_e,0,M1*,M2b*
 47995186, 47861819,STAT1,0,M1*,M2b*
 47995186, 47845691,IFNG_e,0,M1*,M2b*
 48126258, 47862075,STAT1,0,M1,M2b
 48126258, 47862075,IFNG_e,0,M1,M2b
 49811519, 50075702,STAT3_IL10,1,M2,M1
 49811519, 50075702,STAT5,0,M2,M1
 49811519, 50075702,STAT1,1,M2,M1
 49811519, 50206774,STAT3_IL10,1,M2b*,M1
 49811519, 50207030,STAT3_IL10,1,M2b*,M1
 49811519, 50092086,IC_e,0,M2b*,M1
 49811519, 50075702,SOCS1,0,M2,M1
 49811519, 50092342,FCGR,0,M2b*,M1
 49811519, 50075702,IC_e,0,M2,M1
 49811519, 50075702,GMCSF_e,0,M2,M1
 49811519, 50092086,FCGR,0,M2b*,M1
 49811519, 50075702,FCGR,0,M2,M1
 49811519, 50075958,FCGR,0,M2b*,M1
 49811519, 50075958,STAT3_IL10,1,M2b*,M1
 49811775, 50206774,GMCSF_e,0,M2b*,M1*
 49811775, 50206774,IC_e,0,M2b*,M1*
 49811775, 50206774,FCGR,0,M2b*,M1*
 49811775, 50206774,SOCS1,0,M2b*,M1*
 49811775, 50206774,STAT1,1,M2b*,M1*
 49811775, 50206774,STAT5,0,M2b*,M1*
 49811775, 50075958,IC_e,0,M2b*,M1*
 49811775, 50075958,SOCS1,0,M2b*,M1*
 49811775, 50075958,GMCSF_e,0,M2b*,M1*
 49811775, 50075958,STAT1,1,M2b*,M1*
 49811775, 50075958,STAT5,0,M2b*,M1*
 49811775, 50223158,IC_e,0,M2b*,M1*
 49811775, 50223414,STAT3_IL10,1,M2b,M1*
 49811775, 50092342,IC_e,0,M2b*,M1*
 49811775, 50092086,GMCSF_e,0,M2b*,M1*
 49811775, 50092342,STAT3_IL10,1,M2b*,M1*
 49811775, 50092086,STAT3_IL10,1,M2b*,M1*
 49811775, 50223158,FCGR,0,M2b*,M1*
 49811775, 50092086,STAT1,1,M2b*,M1*
 49811775, 50092086,STAT5,0,M2b*,M1*
 49811775, 50207030,FCGR,0,M2b*,M1*
 49811775, 50223414,FCGR,0,M2b,M1*
 49811775, 50223158,STAT3_IL10,1,M2b*,M1*
 49811775, 50092086,SOCS1,0,M2b*,M1*
 49828159, 50207030,GMCSF_e,0,M2b*,M1*
 49828159, 50223158,STAT5,0,M2b*,M1*
 49828159, 50092342,SOCS1,0,M2b*,M1*
 49828159, 50223414,IC_e,0,M2b,M1*
 49828159, 50223158,STAT1,1,M2b*,M1*
 49828159, 50092342,GMCSF_e,0,M2b*,M1*
 49828159, 50092342,STAT1,1,M2b*,M1*
 49828159, 50207030,IC_e,0,M2b*,M1*
 49828159, 50207030,STAT1,1,M2b*,M1*
 49828159, 50207030,STAT5,0,M2b*,M1*
 49828159, 50223158,SOCS1,0,M2b*,M1*
 49828159, 50207030,SOCS1,0,M2b*,M1*
 49828159, 50223158,GMCSF_e,0,M2b*,M1*
 49828159, 50092342,STAT5,0,M2b*,M1*
 49959231, 50223414,STAT5,0,M2b,M1
 49959231, 50223414,GMCSF_e,0,M2b,M1
 49959231, 50223414,STAT1,1,M2b,M1
 49959231, 50223414,SOCS1,0,M2b,M1
 50075702, 49811519,IFNG_e,0,M1,M2
 50075702, 49811519,STAT1,0,M1,M2
 50075958, 49942591,STAT1,0,M1*,M2b*
 50075958, 49827903,STAT1,0,M1*,M2b*
 50075958, 49942591,IFNG_e,0,M1*,M2b*
 50075958, 49811775,IFNG_e,0,M1*,M2b*
 50075958, 49827903,IFNG_e,0,M1*,M2b*
 50075958, 49811775,STAT1,0,M1*,M2b*
 50092342, 49942847,STAT1,0,M1*,M2b*
 50092342, 49828159,IFNG_e,0,M1*,M2b*
 50092342, 49828159,STAT1,0,M1*,M2b*
 50092342, 49958975,IFNG_e,0,M1*,M2b*
 50092342, 49958975,STAT1,0,M1*,M2b*
 50092342, 49942847,IFNG_e,0,M1*,M2b*
 50223414, 49959231,STAT1,0,M1,M2b
 50223414, 49959231,IFNG_e,0,M1,M2b
 58200127, 58464310,STAT1,1,M2,M1
 58200127, 58464310,STAT5,0,M2,M1
 58200127, 58480950,IL1B_e,0,M2b*,M1
 58200127, 58595382,STAT3_IL10,1,M2b*,M1
 58200127, 58595638,STAT3_IL10,1,M2b*,M1
 58200127, 58464310,STAT3_IL10,1,M2,M1
 58200127, 58464310,IC_e,0,M2,M1
 58200127, 58464310,IL1B_e,0,M2,M1
 58200127, 58464310,GMCSF_e,0,M2,M1
 58200127, 58480950,FCGR,0,M2b*,M1
 58200127, 58480694,IC_e,0,M2b*,M1
 58200127, 58464310,SOCS1,0,M2,M1
 58200127, 58464310,FCGR,0,M2,M1
 58200127, 58480694,IL1B_e,0,M2b*,M1
 58200127, 58464566,FCGR,0,M2b*,M1
 58200127, 58464566,IL1B_e,0,M2b*,M1
 58200127, 58464566,STAT3_IL10,1,M2b*,M1
 58200127, 58480694,FCGR,0,M2b*,M1
 58200383, 58595382,SOCS1,0,M2b*,M1*
 58200383, 58595382,FCGR,0,M2b*,M1*
 58200383, 58595382,GMCSF_e,0,M2b*,M1*
 58200383, 58595382,IC_e,0,M2b*,M1*
 58200383, 58595382,STAT1,1,M2b*,M1*
 58200383, 58595382,IL1B_e,0,M2b*,M1*
 58200383, 58464566,IC_e,0,M2b*,M1*
 58200383, 58595382,STAT5,0,M2b*,M1*
 58200383, 58464566,GMCSF_e,0,M2b*,M1*
 58200383, 58464566,SOCS1,0,M2b*,M1*
 58200383, 58464566,STAT1,1,M2b*,M1*
 58200383, 58611766,IC_e,0,M2b*,M1*
 58200383, 58612022,IL1B_e,0,M2b,M1*
 58200383, 58480950,IC_e,0,M2b*,M1*
 58200383, 58464566,STAT5,0,M2b*,M1*
 58200383, 58611766,FCGR,0,M2b*,M1*
 58200383, 58595638,IL1B_e,0,M2b*,M1*
 58200383, 58612022,STAT3_IL10,1,M2b,M1*
 58200383, 58480950,STAT3_IL10,1,M2b*,M1*
 58200383, 58480694,STAT3_IL10,1,M2b*,M1*
 58200383, 58612022,FCGR,0,M2b,M1*
 58200383, 58611766,STAT3_IL10,1,M2b*,M1*
 58200383, 58480694,GMCSF_e,0,M2b*,M1*
 58200383, 58480694,SOCS1,0,M2b*,M1*
 58200383, 58480694,STAT1,1,M2b*,M1*
 58200383, 58480694,STAT5,0,M2b*,M1*
 58200383, 58595638,FCGR,0,M2b*,M1*
 58200383, 58611766,IL1B_e,0,M2b*,M1*
 58216767, 58611766,STAT5,0,M2b*,M1*
 58216767, 58480950,GMCSF_e,0,M2b*,M1*
 58216767, 58612022,IC_e,0,M2b,M1*
 58216767, 58480950,SOCS1,0,M2b*,M1*
 58216767, 58595638,STAT5,0,M2b*,M1*
 58216767, 58611766,STAT1,1,M2b*,M1*
 58216767, 58611766,SOCS1,0,M2b*,M1*
 58216767, 58595638,SOCS1,0,M2b*,M1*
 58216767, 58595638,IC_e,0,M2b*,M1*
 58216767, 58595638,GMCSF_e,0,M2b*,M1*
 58216767, 58595638,STAT1,1,M2b*,M1*
 58216767, 58480950,STAT1,1,M2b*,M1*
 58216767, 58611766,GMCSF_e,0,M2b*,M1*
 58216767, 58480950,STAT5,0,M2b*,M1*
 58347839, 58612022,SOCS1,0,M2b,M1
 58347839, 58612022,STAT1,1,M2b,M1
 58347839, 58612022,GMCSF_e,0,M2b,M1
 58347839, 58612022,STAT5,0,M2b,M1
 58464310, 58200127,IFNG_e,0,M1,M2
 58464310, 58200127,STAT1,0,M1,M2
 58464566, 58331199,IFNG_e,0,M1*,M2b*
 58464566, 58331199,STAT1,0,M1*,M2b*
 58464566, 58200383,IFNG_e,0,M1*,M2b*
 58464566, 58216511,STAT1,0,M1*,M2b*
 58464566, 58200383,STAT1,0,M1*,M2b*
 58464566, 58216511,IFNG_e,0,M1*,M2b*
 58480950, 58331455,STAT1,0,M1*,M2b*
 58480950, 58216767,IFNG_e,0,M1*,M2b*
 58480950, 58216767,STAT1,0,M1*,M2b*
 58480950, 58347583,IFNG_e,0,M1*,M2b*
 58480950, 58347583,STAT1,0,M1*,M2b*
 58480950, 58331455,IFNG_e,0,M1*,M2b*
 58612022, 58347839,STAT1,0,M1,M2b
 58612022, 58347839,IFNG_e,0,M1,M2b
 60297385, 60297442,STAT3_IL10,1,M2,M1
 60297385, 60297698,FCGR,1,M2*,M1
 60297385, 60297698,IC_e,1,M2*,M1
 60297385, 60297698,IL10R,1,M2*,M1
 60297385, 60297698,STAT3_IL10,1,M2*,M1
 60297385, 60297698,STAT6,1,M2*,M1
 60297385, 60314082,STAT6,1,M2*,M1
 60297385, 60428514,FCGR,1,M2*,M1
 60297385, 60428514,IL10_out,1,M2*,M1
 60297385, 60428514,STAT3_IL10,1,M2*,M1
 60297385, 60297442,FCGR,1,M2,M1
 60297385, 60297442,IC_e,1,M2,M1
 60297385, 60297442,IL10_e,1,M2,M1
 60297385, 60297442,IL10_out,1,M2,M1
 60297385, 60297442,IL10R,1,M2,M1
 60297385, 60297442,STAT6,1,M2,M1
 60297385, 60314082,IC_e,1,M2*,M1
 60297385, 60313826,FCGR,1,M2*,M1
 60297385, 60313826,IL10R,1,M2*,M1
 60297385, 60428770,FCGR,1,M2*,M1
 60297385, 60314082,FCGR,1,M2*,M1
 60297385, 60314082,IL10R,1,M2*,M1
 60297385, 60444898,FCGR,1,M2*,M1
 60297385, 60428770,STAT3_IL10,1,M2*,M1
 60297385, 60313826,STAT6,1,M2*,M1
 60297385, 60313826,IC_e,1,M2*,M1
 60297385, 60444898,IL10_out,1,M2*,M1
 60297385, 60313826,IL10_out,1,M2*,M1
 60297385, 60445154,FCGR,1,M2,M1
 60297385, 60313826,IL10_e,1,M2*,M1
 60297387, 60297442,GMCSF_e,0,M2,M1
 60297387, 60297442,STAT5,0,M2,M1
 60297387, 60297442,STAT1,1,M2,M1
 60297387, 60297442,SOCS1,0,M2,M1
 60297442, 60297387,STAT1,0,M1,M2
 60297442, 60297387,IFNG_e,0,M1,M2
 60297641, 60428514,STAT6,1,M2*,M1*
 60297641, 60428514,IL10R,1,M2*,M1*
 60297641, 60428770,IL10R,1,M2*,M1*
 60297641, 60297698,IL10_e,1,M2*,M1*
 60297641, 60313826,STAT3_IL10,1,M2*,M1*
 60297641, 60314082,IL10_e,1,M2*,M1*
 60297641, 60314082,IL10_out,1,M2*,M1*
 60297641, 60314082,STAT3_IL10,1,M2*,M1*
 60297641, 60428770,IC_e,1,M2*,M1*
 60297641, 60428770,IL10_out,1,M2*,M1*
 60297641, 60428770,STAT6,1,M2*,M1*
 60297641, 60444898,IC_e,1,M2*,M1*
 60297641, 60297698,IL10_out,1,M2*,M1*
 60297641, 60444898,STAT6,1,M2*,M1*
 60297641, 60428514,IL10_e,1,M2*,M1*
 60297641, 60445154,STAT6,1,M2,M1*
