"attractor","state","label"
2087,151027712,"M2*"
2087,151193600,"M2*"
2087,151273472,"M2*"
2087,151224320,"M2*"
2087,151078912,"M2*"
2087,151322624,"M2*"
2088,134250496,"M2*"
2088,134416384,"M2*"
2088,134496256,"M2*"
2088,134447104,"M2*"
2088,134301696,"M2*"
2088,134545408,"M2*"
2089,134285312,"M2*"
2089,134479872,"M2*"
2089,134381568,"M2*"
2089,134432768,"M2*"
2089,134561792,"M2*"
2089,134316032,"M2*"
2090,151062528,"M2*"
2090,151257088,"M2*"
2090,151158784,"M2*"
2090,151209984,"M2*"
2090,151339008,"M2*"
2090,151093248,"M2*"
2091,142674048,"M2*"
2091,142868640,"M2*"
2091,142770336,"M2*"
2091,142821504,"M2*"
2091,142950560,"M2*"
2091,142705056,"M2*"
2092,142706816,"M2c*"
2092,142936192,"M2c*"
2092,142901408,"M2c*"
2092,142837888,"M2c*"
2092,142952576,"M2c*"
2092,142966944,"M2c*"
2093,159451328,"M2d*"
2093,159645920,"M2d*"
2093,159547616,"M2d*"
2093,159598784,"M2d*"
2093,159727840,"M2d*"
2093,159482336,"M2d*"
2094,159484096,"M2d*"
2094,159713472,"M2d*"
2094,159678688,"M2d*"
2094,159615168,"M2d*"
2094,159729856,"M2d*"
2094,159744224,"M2d*"
2095,159383776,"M2*"
2095,159514848,"M2*"
2095,159531232,"M2*"
2095,159597024,"M2*"
2095,159465952,"M2*"
2095,159449568,"M2*"
2096,159416544,"M2d*"
2096,159582400,"M2d*"
2096,159662304,"M2d*"
2096,159613408,"M2d*"
2096,159467712,"M2d*"
2096,159711456,"M2d*"
2097,142606496,"il6*"
2097,142737568,"il6*"
2097,142753952,"il6*"
2097,142819744,"il6*"
2097,142688672,"il6*"
2097,142672288,"il6*"
2098,142639264,"M2*"
2098,142805120,"M2*"
2098,142885024,"M2*"
2098,142836128,"M2*"
2098,142690432,"M2*"
2098,142934176,"M2*"
2099,153192452,"M2c*"
2099,153421828,"M2c*"
2099,153387044,"M2c*"
2099,153323524,"M2c*"
2099,153438212,"M2c*"
2099,153452580,"M2c*"
2100,136415236,"M2c*"
2100,136644612,"M2c*"
2100,136609828,"M2c*"
2100,136546308,"M2c*"
2100,136660996,"M2c*"
2100,136675364,"M2c*"
2101,136347684,"M2*"
2101,136513540,"M2*"
2101,136593444,"M2*"
2101,136544548,"M2*"
2101,136398852,"M2*"
2101,136642596,"M2*"
2102,153124900,"M2*"
2102,153290756,"M2*"
2102,153370660,"M2*"
2102,153321764,"M2*"
2102,153176068,"M2*"
2102,153419812,"M2*"
2103,136382468,"M2*"
2103,136577060,"M2*"
2103,136478756,"M2*"
2103,136529924,"M2*"
2103,136658980,"M2*"
2103,136413476,"M2*"
2104,153159684,"M2*"
2104,153354276,"M2*"
2104,153255972,"M2*"
2104,153307140,"M2*"
2104,153436196,"M2*"
2104,153190692,"M2*"
2105,136314916,"il6*"
2105,136445988,"il6*"
2105,136462372,"il6*"
2105,136528164,"il6*"
2105,136397092,"il6*"
2105,136380708,"il6*"
2106,153092132,"il6*"
2106,153223204,"il6*"
2106,153239588,"il6*"
2106,153305380,"il6*"
2106,153174308,"il6*"
2106,153157924,"il6*"
2107,144703652,"il6*"
2107,144834724,"il6*"
2107,144851108,"il6*"
2107,144916900,"il6*"
2107,144785828,"il6*"
2107,144769444,"il6*"
2108,161480932,"M2*"
2108,161612004,"M2*"
2108,161628388,"M2*"
2108,161694180,"M2*"
2108,161563108,"M2*"
2108,161546724,"M2*"
2109,161548484,"M2d*"
2109,161743076,"M2d*"
2109,161644772,"M2d*"
2109,161695940,"M2d*"
2109,161824996,"M2d*"
2109,161579492,"M2d*"
2110,161581252,"M2d*"
2110,161810628,"M2d*"
2110,161775844,"M2d*"
2110,161712324,"M2d*"
2110,161827012,"M2d*"
2110,161841380,"M2d*"
2111,161513700,"M2d*"
2111,161679556,"M2d*"
2111,161759460,"M2d*"
2111,161710564,"M2d*"
2111,161564868,"M2d*"
2111,161808612,"M2d*"
2112,144736420,"M2*"
2112,144902276,"M2*"
2112,144982180,"M2*"
2112,144933284,"M2*"
2112,144787588,"M2*"
2112,145031332,"M2*"
2113,144803972,"M2c*"
2113,145033348,"M2c*"
2113,144998564,"M2c*"
2113,144935044,"M2c*"
2113,145049732,"M2c*"
2113,145064100,"M2c*"
2114,144771204,"M2*"
2114,144965796,"M2*"
2114,144867492,"M2*"
2114,144918660,"M2*"
2114,145047716,"M2*"
2114,144802212,"M2*"
2115,162629828,"M2d*"
2115,162859204,"M2d*"
2115,162824422,"M2d*"
2115,162760900,"M2d*"
2115,162875588,"M2d*"
2115,162889958,"M2d*"
2116,145852548,"M2c*"
2116,146081924,"M2c*"
2116,146047142,"M2c*"
2116,145983620,"M2c*"
2116,146098308,"M2c*"
2116,146112678,"M2c*"
2117,137463812,"M2c*"
2117,137693188,"M2c*"
2117,137658406,"M2c*"
2117,137594884,"M2c*"
2117,137709572,"M2c*"
2117,137723942,"M2c*"
2118,154241028,"M2c*"
2118,154470404,"M2c*"
2118,154435622,"M2c*"
2118,154372100,"M2c*"
2118,154486788,"M2c*"
2118,154501158,"M2c*"
2119,160532672,"M2d*"
2119,160762048,"M2d*"
2119,160727266,"M2d*"
2119,160663744,"M2d*"
2119,160778432,"M2d*"
2119,160792802,"M2d*"
2120,143755392,"M2c*"
2120,143984768,"M2c*"
2120,143949986,"M2c*"
2120,143886464,"M2c*"
2120,144001152,"M2c*"
2120,144015522,"M2c*"
2121,143722624,"M2*"
2121,143917218,"M2*"
2121,143818914,"M2*"
2121,143870080,"M2*"
2121,143999138,"M2*"
2121,143753634,"M2*"
2122,160499904,"M2d*"
2122,160694498,"M2d*"
2122,160596194,"M2d*"
2122,160647360,"M2d*"
2122,160776418,"M2d*"
2122,160530914,"M2d*"
2123,160432354,"M2*"
2123,160563426,"M2*"
2123,160579810,"M2*"
2123,160645602,"M2*"
2123,160514530,"M2*"
2123,160498146,"M2*"
2124,160465122,"M2d*"
2124,160630976,"M2d*"
2124,160710882,"M2d*"
2124,160661986,"M2d*"
2124,160516288,"M2d*"
2124,160760034,"M2d*"
2125,143655074,"il6*"
2125,143786146,"il6*"
2125,143802530,"il6*"
2125,143868322,"il6*"
2125,143737250,"il6*"
2125,143720866,"il6*"
2126,143687842,"M2*"
2126,143853696,"M2*"
2126,143933602,"M2*"
2126,143884706,"M2*"
2126,143739008,"M2*"
2126,143982754,"M2*"
2127,162562278,"M2d*"
2127,162728132,"M2d*"
2127,162808038,"M2d*"
2127,162759142,"M2d*"
2127,162613444,"M2d*"
2127,162857190,"M2d*"
2128,145784998,"M2*"
2128,145950852,"M2*"
2128,146030758,"M2*"
2128,145981862,"M2*"
2128,145836164,"M2*"
2128,146079910,"M2*"
2129,154173478,"M2*"
2129,154339332,"M2*"
2129,154419238,"M2*"
2129,154370342,"M2*"
2129,154224644,"M2*"
2129,154468390,"M2*"
2130,137396262,"M2*"
2130,137562116,"M2*"
2130,137642022,"M2*"
2130,137593126,"M2*"
2130,137447428,"M2*"
2130,137691174,"M2*"
2131,162597060,"M2d*"
2131,162791654,"M2d*"
2131,162693350,"M2d*"
2131,162744516,"M2d*"
2131,162873574,"M2d*"
2131,162628070,"M2d*"
2132,162529510,"M2*"
2132,162660582,"M2*"
2132,162676966,"M2*"
2132,162742758,"M2*"
2132,162611686,"M2*"
2132,162595302,"M2*"
2133,145819780,"M2*"
2133,146014374,"M2*"
2133,145916070,"M2*"
2133,145967236,"M2*"
2133,146096294,"M2*"
2133,145850790,"M2*"
2134,145752230,"il6*"
2134,145883302,"il6*"
2134,145899686,"il6*"
2134,145965478,"il6*"
2134,145834406,"il6*"
2134,145818022,"il6*"
2135,154140710,"il6*"
2135,154271782,"il6*"
2135,154288166,"il6*"
2135,154353958,"il6*"
2135,154222886,"il6*"
2135,154206502,"il6*"
2136,137363494,"il6*"
2136,137494566,"il6*"
2136,137510950,"il6*"
2136,137576742,"il6*"
2136,137445670,"il6*"
2136,137429286,"il6*"
2137,154208260,"M2*"
2137,154402854,"M2*"
2137,154304550,"M2*"
2137,154355716,"M2*"
2137,154484774,"M2*"
2137,154239270,"M2*"
2138,137431044,"M2*"
2138,137625638,"M2*"
2138,137527334,"M2*"
2138,137578500,"M2*"
2138,137707558,"M2*"
2138,137462054,"M2*"
2139,419168319,"M1*"
2139,419299391,"M1*"
2139,419315775,"M1*"
2139,419381567,"M1*"
2139,419250495,"M1*"
2139,419234111,"M1*"
2140,435945535,"M1*"
2140,436076607,"M1*"
2140,436092991,"M1*"
2140,436158783,"M1*"
2140,436027711,"M1*"
2140,436011327,"M1*"
2141,410779711,"M1*"
2141,410910783,"M1*"
2141,410927167,"M1*"
2141,410992959,"M1*"
2141,410861887,"M1*"
2141,410845503,"M1*"
2142,427556927,"M1*"
2142,427687999,"M1*"
2142,427704383,"M1*"
2142,427770175,"M1*"
2142,427639103,"M1*"
2142,427622719,"M1*"
2143,435423286,"M2b*"
2143,435554358,"M2b*"
2143,435570742,"M2b*"
2143,435636534,"M2b*"
2143,435505462,"M2b*"
2143,435489078,"M2b*"
2144,166987830,"M2b*"
2144,167118902,"M2b*"
2144,167135286,"M2b*"
2144,167201078,"M2b*"
2144,167070006,"M2b*"
2144,167053622,"M2b*"
2145,418646070,"M2b*"
2145,418777142,"M2b*"
2145,418793526,"M2b*"
2145,418859318,"M2b*"
2145,418728246,"M2b*"
2145,418711862,"M2b*"
2146,150210614,"M2b*"
2146,150341686,"M2b*"
2146,150358070,"M2b*"
2146,150423862,"M2b*"
2146,150292790,"M2b*"
2146,150276406,"M2b*"
2147,410257462,"M2b*"
2147,410388534,"M2b*"
2147,410404918,"M2b*"
2147,410470710,"M2b*"
2147,410339638,"M2b*"
2147,410323254,"M2b*"
2148,141822006,"M2b*"
2148,141953078,"M2b*"
2148,141969462,"M2b*"
2148,142035254,"M2b*"
2148,141904182,"M2b*"
2148,141887798,"M2b*"
2149,427034678,"M2b*"
2149,427165750,"M2b*"
2149,427182134,"M2b*"
2149,427247926,"M2b*"
2149,427116854,"M2b*"
2149,427100470,"M2b*"
2150,158599222,"M2b*"
2150,158730294,"M2b*"
2150,158746678,"M2b*"
2150,158812470,"M2b*"
2150,158681398,"M2b*"
2150,158665014,"M2b*"
2151,502545942,"M2*"
2151,502677014,"M2*"
2151,502693398,"M2*"
2151,502758934,"M2*"
2151,502627862,"M2*"
2151,502611478,"M2*"
2152,234110486,"M2*"
2152,234241558,"M2*"
2152,234257942,"M2*"
2152,234323478,"M2*"
2152,234192406,"M2*"
2152,234176022,"M2*"
2153,485768726,"M2*"
2153,485899798,"M2*"
2153,485916182,"M2*"
2153,485981718,"M2*"
2153,485850646,"M2*"
2153,485834262,"M2*"
2154,217333270,"M2*"
2154,217464342,"M2*"
2154,217480726,"M2*"
2154,217546262,"M2*"
2154,217415190,"M2*"
2154,217398806,"M2*"
2155,477380118,"M2*"
2155,477511190,"M2*"
2155,477527574,"M2*"
2155,477593110,"M2*"
2155,477462038,"M2*"
2155,477445654,"M2*"
2156,208944662,"M2*"
2156,209075734,"M2*"
2156,209092118,"M2*"
2156,209157654,"M2*"
2156,209026582,"M2*"
2156,209010198,"M2*"
2157,494157334,"M2*"
2157,494288406,"M2*"
2157,494304790,"M2*"
2157,494370326,"M2*"
2157,494239254,"M2*"
2157,494222870,"M2*"
2158,225721878,"M2*"
2158,225852950,"M2*"
2158,225869334,"M2*"
2158,225934870,"M2*"
2158,225803798,"M2*"
2158,225787414,"M2*"
2159,494681622,"M2*"
2159,494812694,"M2*"
2159,494829078,"M2*"
2159,494894614,"M2*"
2159,494763542,"M2*"
2159,494747158,"M2*"
2160,226246166,"M2*"
2160,226377238,"M2*"
2160,226393622,"M2*"
2160,226459158,"M2*"
2160,226328086,"M2*"
2160,226311702,"M2*"
2161,477904406,"M2*"
2161,478035478,"M2*"
2161,478051862,"M2*"
2161,478117398,"M2*"
2161,477986326,"M2*"
2161,477969942,"M2*"
2162,209468950,"M2*"
2162,209600022,"M2*"
2162,209616406,"M2*"
2162,209681942,"M2*"
2162,209550870,"M2*"
2162,209534486,"M2*"
2163,486293014,"M2*"
2163,486424086,"M2*"
2163,486440470,"M2*"
2163,486506006,"M2*"
2163,486374934,"M2*"
2163,486358550,"M2*"
2164,217857558,"M2*"
2164,217988630,"M2*"
2164,218005014,"M2*"
2164,218070550,"M2*"
2164,217939478,"M2*"
2164,217923094,"M2*"
2165,503070230,"M2*"
2165,503201302,"M2*"
2165,503217686,"M2*"
2165,503283222,"M2*"
2165,503152150,"M2*"
2165,503135766,"M2*"
2166,234634774,"M2*"
2166,234765846,"M2*"
2166,234782230,"M2*"
2166,234847766,"M2*"
2166,234716694,"M2*"
2166,234700310,"M2*"
2167,502021652,"M2*"
2167,502152724,"M2*"
2167,502169108,"M2*"
2167,502234644,"M2*"
2167,502103572,"M2*"
2167,502087188,"M2*"
2168,233586196,"M2*"
2168,233717268,"M2*"
2168,233733652,"M2*"
2168,233799188,"M2*"
2168,233668116,"M2*"
2168,233651732,"M2*"
2169,485244436,"M2*"
2169,485375508,"M2*"
2169,485391892,"M2*"
2169,485457428,"M2*"
2169,485326356,"M2*"
2169,485309972,"M2*"
2170,216808980,"M2*"
2170,216940052,"M2*"
2170,216956436,"M2*"
2170,217021972,"M2*"
2170,216890900,"M2*"
2170,216874516,"M2*"
2171,476855828,"M2*"
2171,476986900,"M2*"
2171,477003284,"M2*"
2171,477068820,"M2*"
2171,476937748,"M2*"
2171,476921364,"M2*"
2172,208420372,"M2*"
2172,208551444,"M2*"
2172,208567828,"M2*"
2172,208633364,"M2*"
2172,208502292,"M2*"
2172,208485908,"M2*"
2173,493633044,"M2*"
2173,493764116,"M2*"
2173,493780500,"M2*"
2173,493846036,"M2*"
2173,493714964,"M2*"
2173,493698580,"M2*"
2174,225197588,"M2*"
2174,225328660,"M2*"
2174,225345044,"M2*"
2174,225410580,"M2*"
2174,225279508,"M2*"
2174,225263124,"M2*"
2175,494681620,"M2*"
2175,494812692,"M2*"
2175,494829076,"M2*"
2175,494894612,"M2*"
2175,494763540,"M2*"
2175,494747156,"M2*"
2176,226246164,"M2*"
2176,226377236,"M2*"
2176,226393620,"M2*"
2176,226459156,"M2*"
2176,226328084,"M2*"
2176,226311700,"M2*"
2177,477904404,"M2*"
2177,478035476,"M2*"
2177,478051860,"M2*"
2177,478117396,"M2*"
2177,477986324,"M2*"
2177,477969940,"M2*"
2178,209468948,"M2*"
2178,209600020,"M2*"
2178,209616404,"M2*"
2178,209681940,"M2*"
2178,209550868,"M2*"
2178,209534484,"M2*"
2179,486293012,"M2*"
2179,486424084,"M2*"
2179,486440468,"M2*"
2179,486506004,"M2*"
2179,486374932,"M2*"
2179,486358548,"M2*"
2180,217857556,"M2*"
2180,217988628,"M2*"
2180,218005012,"M2*"
2180,218070548,"M2*"
2180,217939476,"M2*"
2180,217923092,"M2*"
2181,503070228,"M2*"
2181,503201300,"M2*"
2181,503217684,"M2*"
2181,503283220,"M2*"
2181,503152148,"M2*"
2181,503135764,"M2*"
2182,234634772,"M2*"
2182,234765844,"M2*"
2182,234782228,"M2*"
2182,234847764,"M2*"
2182,234716692,"M2*"
2182,234700308,"M2*"
2183,502545940,"M2*"
2183,502677012,"M2*"
2183,502693396,"M2*"
2183,502758932,"M2*"
2183,502627860,"M2*"
2183,502611476,"M2*"
2184,234110484,"M2*"
2184,234241556,"M2*"
2184,234257940,"M2*"
2184,234323476,"M2*"
2184,234192404,"M2*"
2184,234176020,"M2*"
2185,485768724,"M2*"
2185,485899796,"M2*"
2185,485916180,"M2*"
2185,485981716,"M2*"
2185,485850644,"M2*"
2185,485834260,"M2*"
2186,217333268,"M2*"
2186,217464340,"M2*"
2186,217480724,"M2*"
2186,217546260,"M2*"
2186,217415188,"M2*"
2186,217398804,"M2*"
2187,477380116,"M2*"
2187,477511188,"M2*"
2187,477527572,"M2*"
2187,477593108,"M2*"
2187,477462036,"M2*"
2187,477445652,"M2*"
2188,208944660,"M2*"
2188,209075732,"M2*"
2188,209092116,"M2*"
2188,209157652,"M2*"
2188,209026580,"M2*"
2188,209010196,"M2*"
2189,494157332,"M2*"
2189,494288404,"M2*"
2189,494304788,"M2*"
2189,494370324,"M2*"
2189,494239252,"M2*"
2189,494222868,"M2*"
2190,225721876,"M2*"
2190,225852948,"M2*"
2190,225869332,"M2*"
2190,225934868,"M2*"
2190,225803796,"M2*"
2190,225787412,"M2*"
2191,493108756,"M2*"
2191,493239828,"M2*"
2191,493256212,"M2*"
2191,493321748,"M2*"
2191,493190676,"M2*"
2191,493174292,"M2*"
2192,224673300,"M2*"
2192,224804372,"M2*"
2192,224820756,"M2*"
2192,224886292,"M2*"
2192,224755220,"M2*"
2192,224738836,"M2*"
2193,476331540,"M2*"
2193,476462612,"M2*"
2193,476478996,"M2*"
2193,476544532,"M2*"
2193,476413460,"M2*"
2193,476397076,"M2*"
2194,207896084,"M2*"
2194,208027156,"M2*"
2194,208043540,"M2*"
2194,208109076,"M2*"
2194,207978004,"M2*"
2194,207961620,"M2*"
2195,484720148,"M2*"
2195,484851220,"M2*"
2195,484867604,"M2*"
2195,484933140,"M2*"
2195,484802068,"M2*"
2195,484785684,"M2*"
2196,216284692,"M2*"
2196,216415764,"M2*"
2196,216432148,"M2*"
2196,216497684,"M2*"
2196,216366612,"M2*"
2196,216350228,"M2*"
2197,501497364,"M2*"
2197,501628436,"M2*"
2197,501644820,"M2*"
2197,501710356,"M2*"
2197,501579284,"M2*"
2197,501562900,"M2*"
2198,233061908,"M2*"
2198,233192980,"M2*"
2198,233209364,"M2*"
2198,233274900,"M2*"
2198,233143828,"M2*"
2198,233127444,"M2*"
2199,214187536,"M2*"
2199,214318608,"M2*"
2199,214334992,"M2*"
2199,214400528,"M2*"
2199,214269456,"M2*"
2199,214253072,"M2*"
2200,482622992,"M2*"
2200,482754064,"M2*"
2200,482770448,"M2*"
2200,482835984,"M2*"
2200,482704912,"M2*"
2200,482688528,"M2*"
2201,230964752,"M2*"
2201,231095824,"M2*"
2201,231112208,"M2*"
2201,231177744,"M2*"
2201,231046672,"M2*"
2201,231030288,"M2*"
2202,499400208,"M2*"
2202,499531280,"M2*"
2202,499547664,"M2*"
2202,499613200,"M2*"
2202,499482128,"M2*"
2202,499465744,"M2*"
2203,483671568,"M2*"
2203,483802640,"M2*"
2203,483819024,"M2*"
2203,483884560,"M2*"
2203,483753488,"M2*"
2203,483737104,"M2*"
2204,215236112,"M2*"
2204,215367184,"M2*"
2204,215383568,"M2*"
2204,215449104,"M2*"
2204,215318032,"M2*"
2204,215301648,"M2*"
2205,500448784,"M2*"
2205,500579856,"M2*"
2205,500596240,"M2*"
2205,500661776,"M2*"
2205,500530704,"M2*"
2205,500514320,"M2*"
2206,232013328,"M2*"
2206,232144400,"M2*"
2206,232160784,"M2*"
2206,232226320,"M2*"
2206,232095248,"M2*"
2206,232078864,"M2*"
2207,500973072,"M2*"
2207,501104144,"M2*"
2207,501120528,"M2*"
2207,501186064,"M2*"
2207,501054992,"M2*"
2207,501038608,"M2*"
2208,232537616,"M2*"
2208,232668688,"M2*"
2208,232685072,"M2*"
2208,232750608,"M2*"
2208,232619536,"M2*"
2208,232603152,"M2*"
2209,484195856,"M2*"
2209,484326928,"M2*"
2209,484343312,"M2*"
2209,484408848,"M2*"
2209,484277776,"M2*"
2209,484261392,"M2*"
2210,215760400,"M2*"
2210,215891472,"M2*"
2210,215907856,"M2*"
2210,215973392,"M2*"
2210,215842320,"M2*"
2210,215825936,"M2*"
2211,483147280,"M2*"
2211,483278352,"M2*"
2211,483294736,"M2*"
2211,483360272,"M2*"
2211,483229200,"M2*"
2211,483212816,"M2*"
2212,214711824,"M2*"
2212,214842896,"M2*"
2212,214859280,"M2*"
2212,214924816,"M2*"
2212,214793744,"M2*"
2212,214777360,"M2*"
2213,499924496,"M2*"
2213,500055568,"M2*"
2213,500071952,"M2*"
2213,500137488,"M2*"
2213,500006416,"M2*"
2213,499990032,"M2*"
2214,231489040,"M2*"
2214,231620112,"M2*"
2214,231636496,"M2*"
2214,231702032,"M2*"
2214,231570960,"M2*"
2214,231554576,"M2*"
2215,493630997,"M0*"
2215,493762069,"M0*"
2215,493778453,"M0*"
2215,493843989,"M0*"
2215,493712917,"M0*"
2215,493696533,"M0*"
2216,476853781,"M0*"
2216,476984853,"M0*"
2216,477001237,"M0*"
2216,477066773,"M0*"
2216,476935701,"M0*"
2216,476919317,"M0*"
2217,502019605,"M0*"
2217,502150677,"M0*"
2217,502167061,"M0*"
2217,502232597,"M0*"
2217,502101525,"M0*"
2217,502085141,"M0*"
2218,485242389,"M0*"
2218,485373461,"M0*"
2218,485389845,"M0*"
2218,485455381,"M0*"
2218,485324309,"M0*"
2218,485307925,"M0*"
2219,503068181,"M0*"
2219,503199253,"M0*"
2219,503215637,"M0*"
2219,503281173,"M0*"
2219,503150101,"M0*"
2219,503133717,"M0*"
2220,486290965,"M0*"
2220,486422037,"M0*"
2220,486438421,"M0*"
2220,486503957,"M0*"
2220,486372885,"M0*"
2220,486356501,"M0*"
2221,494679573,"M0*"
2221,494810645,"M0*"
2221,494827029,"M0*"
2221,494892565,"M0*"
2221,494761493,"M0*"
2221,494745109,"M0*"
2222,477902357,"M0*"
2222,478033429,"M0*"
2222,478049813,"M0*"
2222,478115349,"M0*"
2222,477984277,"M0*"
2222,477967893,"M0*"
2223,500971025,"M0*"
2223,501102097,"M0*"
2223,501118481,"M0*"
2223,501184017,"M0*"
2223,501052945,"M0*"
2223,501036561,"M0*"
2224,484193809,"M0*"
2224,484324881,"M0*"
2224,484341265,"M0*"
2224,484406801,"M0*"
2224,484275729,"M0*"
2224,484259345,"M0*"
2225,499922449,"M0*"
2225,500053521,"M0*"
2225,500069905,"M0*"
2225,500135441,"M0*"
2225,500004369,"M0*"
2225,499987985,"M0*"
2226,483145233,"M0*"
2226,483276305,"M0*"
2226,483292689,"M0*"
2226,483358225,"M0*"
2226,483227153,"M0*"
2226,483210769,"M0*"
2227,232273425,"M0*"
2227,232404497,"M0*"
2227,232420881,"M0*"
2227,232486417,"M0*"
2227,232355345,"M0*"
2227,232338961,"M0*"
2228,215496209,"M0*"
2228,215627281,"M0*"
2228,215643665,"M0*"
2228,215709201,"M0*"
2228,215578129,"M0*"
2228,215561745,"M0*"
2229,231224849,"M0*"
2229,231355921,"M0*"
2229,231372305,"M0*"
2229,231437841,"M0*"
2229,231306769,"M0*"
2229,231290385,"M0*"
2230,214447633,"M0*"
2230,214578705,"M0*"
2230,214595089,"M0*"
2230,214660625,"M0*"
2230,214529553,"M0*"
2230,214513169,"M0*"
2231,225981973,"M0*"
2231,226113045,"M0*"
2231,226129429,"M0*"
2231,226194965,"M0*"
2231,226063893,"M0*"
2231,226047509,"M0*"
2232,209204757,"M0*"
2232,209335829,"M0*"
2232,209352213,"M0*"
2232,209417749,"M0*"
2232,209286677,"M0*"
2232,209270293,"M0*"
2233,224933397,"M0*"
2233,225064469,"M0*"
2233,225080853,"M0*"
2233,225146389,"M0*"
2233,225015317,"M0*"
2233,224998933,"M0*"
2234,208156181,"M0*"
2234,208287253,"M0*"
2234,208303637,"M0*"
2234,208369173,"M0*"
2234,208238101,"M0*"
2234,208221717,"M0*"
2235,233322005,"M0*"
2235,233453077,"M0*"
2235,233469461,"M0*"
2235,233534997,"M0*"
2235,233403925,"M0*"
2235,233387541,"M0*"
2236,216544789,"M0*"
2236,216675861,"M0*"
2236,216692245,"M0*"
2236,216757781,"M0*"
2236,216626709,"M0*"
2236,216610325,"M0*"
2237,234370581,"M0*"
2237,234501653,"M0*"
2237,234518037,"M0*"
2237,234583573,"M0*"
2237,234452501,"M0*"
2237,234436117,"M0*"
2238,217593365,"M0*"
2238,217724437,"M0*"
2238,217740821,"M0*"
2238,217806357,"M0*"
2238,217675285,"M0*"
2238,217658901,"M0*"
2239,503068191,"M1*"
2239,503199263,"M1*"
2239,503215647,"M1*"
2239,503281183,"M1*"
2239,503150111,"M1*"
2239,503133727,"M1*"
2240,486290975,"M1*"
2240,486422047,"M1*"
2240,486438431,"M1*"
2240,486503967,"M1*"
2240,486372895,"M1*"
2240,486356511,"M1*"
2241,494679583,"M1*"
2241,494810655,"M1*"
2241,494827039,"M1*"
2241,494892575,"M1*"
2241,494761503,"M1*"
2241,494745119,"M1*"
2242,477902367,"M1*"
2242,478033439,"M1*"
2242,478049823,"M1*"
2242,478115359,"M1*"
2242,477984287,"M1*"
2242,477967903,"M1*"
2243,500971035,"M1*"
2243,501102107,"M1*"
2243,501118491,"M1*"
2243,501184027,"M1*"
2243,501052955,"M1*"
2243,501036571,"M1*"
2244,484193819,"M1*"
2244,484324891,"M1*"
2244,484341275,"M1*"
2244,484406811,"M1*"
2244,484275739,"M1*"
2244,484259355,"M1*"
2245,225981983,"M1*"
2245,226113055,"M1*"
2245,226129439,"M1*"
2245,226194975,"M1*"
2245,226063903,"M1*"
2245,226047519,"M1*"
2246,209204767,"M1*"
2246,209335839,"M1*"
2246,209352223,"M1*"
2246,209417759,"M1*"
2246,209286687,"M1*"
2246,209270303,"M1*"
2247,234370591,"M1*"
2247,234501663,"M1*"
2247,234518047,"M1*"
2247,234583583,"M1*"
2247,234452511,"M1*"
2247,234436127,"M1*"
2248,217593375,"M1*"
2248,217724447,"M1*"
2248,217740831,"M1*"
2248,217806367,"M1*"
2248,217675295,"M1*"
2248,217658911,"M1*"
2249,158859327,"M1*"
2249,158990399,"M1*"
2249,159006783,"M1*"
2249,159072575,"M1*"
2249,158941503,"M1*"
2249,158925119,"M1*"
2250,142082111,"M1*"
2250,142213183,"M1*"
2250,142229567,"M1*"
2250,142295359,"M1*"
2250,142164287,"M1*"
2250,142147903,"M1*"
2251,167247935,"M1*"
2251,167379007,"M1*"
2251,167395391,"M1*"
2251,167461183,"M1*"
2251,167330111,"M1*"
2251,167313727,"M1*"
2252,150470719,"M1*"
2252,150601791,"M1*"
2252,150618175,"M1*"
2252,150683967,"M1*"
2252,150552895,"M1*"
2252,150536511,"M1*"
2253,162005165,"M1*"
2253,162136237,"M1*"
2253,162152621,"M1*"
2253,162218413,"M1*"
2253,162087341,"M1*"
2253,162070957,"M1*"
2254,145227949,"M1*"
2254,145359021,"M1*"
2254,145375405,"M1*"
2254,145441197,"M1*"
2254,145310125,"M1*"
2254,145293741,"M1*"
2255,159908009,"M1*"
2255,160039081,"M1*"
2255,160055465,"M1*"
2255,160121257,"M1*"
2255,159990185,"M1*"
2255,159973801,"M1*"
2256,143130793,"M1*"
2256,143261865,"M1*"
2256,143278249,"M1*"
2256,143344041,"M1*"
2256,143212969,"M1*"
2256,143196585,"M1*"
2257,213399183,"M1*"
2257,213530255,"M1*"
2257,213546639,"M1*"
2257,213612175,"M1*"
2257,213481103,"M1*"
2257,213464719,"M1*"
2258,230176399,"M1*"
2258,230307471,"M1*"
2258,230323855,"M1*"
2258,230389391,"M1*"
2258,230258319,"M1*"
2258,230241935,"M1*"
2259,146276527,"M1*"
2259,146407599,"M1*"
2259,146423983,"M1*"
2259,146489775,"M1*"
2259,146358703,"M1*"
2259,146342319,"M1*"
2260,163053743,"M1*"
2260,163184815,"M1*"
2260,163201199,"M1*"
2260,163266991,"M1*"
2260,163135919,"M1*"
2260,163119535,"M1*"
2261,232273435,"M1*"
2261,232404507,"M1*"
2261,232420891,"M1*"
2261,232486427,"M1*"
2261,232355355,"M1*"
2261,232338971,"M1*"
2262,215496219,"M1*"
2262,215627291,"M1*"
2262,215643675,"M1*"
2262,215709211,"M1*"
2262,215578139,"M1*"
2262,215561755,"M1*"
2263,165150779,"M1*"
2263,165281851,"M1*"
2263,165298235,"M1*"
2263,165364027,"M1*"
2263,165232955,"M1*"
2263,165216571,"M1*"
2264,148373563,"M1*"
